Date,HOLO,HELIUM,eCash,SHIBA,NEXO,SOLANA
2021-07-08 00:00:00+00:00,0.005752000026404858,12.170575141906738,2.5999999706982635e-05,7.999999979801942e-06,1.594480037689209,33.20372772216797
2021-07-09 00:00:00+00:00,0.005803999956697226,12.508922576904297,2.5999999706982635e-05,7.999999979801942e-06,1.639454960823059,33.2646484375
2021-07-10 00:00:00+00:00,0.0056870002299547195,12.94266128540039,2.5999999706982635e-05,7.999999979801942e-06,1.6275160312652588,31.788644790649414
2021-07-11 00:00:00+00:00,0.005770999938249588,12.811461448669434,2.5999999706982635e-05,7.999999979801942e-06,1.632133960723877,32.17784118652344
2021-07-12 00:00:00+00:00,0.005638999864459038,12.592766761779785,2.5999999706982635e-05,7.999999979801942e-06,1.5681769847869873,30.848087310791016
2021-07-13 00:00:00+00:00,0.005462999921292067,12.02057933807373,2.4000000848900527e-05,7.000000096013537e-06,1.5272409915924072,29.12118911743164
2021-07-14 00:00:00+00:00,0.005487999878823757,11.729988098144531,2.700000004551839e-05,7.000000096013537e-06,1.5855259895324707,31.2810001373291
2021-07-15 00:00:00+00:00,0.005218000151216984,10.988442420959473,2.4000000848900527e-05,7.000000096013537e-06,1.467468023300171,28.45210075378418
2021-07-16 00:00:00+00:00,0.005028000101447105,10.390483856201172,2.300000051036477e-05,7.000000096013537e-06,1.4362750053405762,26.37000846862793
2021-07-17 00:00:00+00:00,0.005167999770492315,10.694681167602539,2.300000051036477e-05,7.000000096013537e-06,1.4670469760894775,26.721668243408203
2021-07-18 00:00:00+00:00,0.005125000141561031,11.000394821166992,2.499999936844688e-05,7.000000096013537e-06,1.476835012435913,26.751909255981445
2021-07-19 00:00:00+00:00,0.004784999880939722,9.910548210144043,2.4000000848900527e-05,6.000000212225132e-06,1.4287530183792114,24.44757652282715
2021-07-20 00:00:00+00:00,0.00446499977260828,9.710251808166504,1.8999999156221747e-05,6.000000212225132e-06,1.2792470455169678,23.48955535888672
2021-07-21 00:00:00+00:00,0.004770999774336815,10.742117881774902,1.9999999494757503e-05,7.000000096013537e-06,1.39751398563385,26.623079299926758
2021-07-22 00:00:00+00:00,0.004900000058114529,10.999954223632812,1.9999999494757503e-05,6.000000212225132e-06,1.476470947265625,27.70208168029785
2021-07-23 00:00:00+00:00,0.005164000205695629,11.136234283447266,1.8999999156221747e-05,6.000000212225132e-06,1.51693594455719,28.513879776000977
2021-07-24 00:00:00+00:00,0.00520800007507205,11.265318870544434,1.9999999494757503e-05,6.000000212225132e-06,1.562559962272644,28.702619552612305
2021-07-25 00:00:00+00:00,0.005330000072717667,11.970849990844727,2.099999983329326e-05,6.000000212225132e-06,1.5585399866104126,28.168773651123047
2021-07-26 00:00:00+00:00,0.0059460001066327095,11.390557289123535,2.499999936844688e-05,6.000000212225132e-06,1.6480120420455933,28.306642532348633
2021-07-27 00:00:00+00:00,0.006306000053882599,11.501596450805664,2.2000000171829015e-05,6.000000212225132e-06,1.7192189693450928,28.065326690673828
2021-07-28 00:00:00+00:00,0.00620400020852685,12.825875282287598,2.2000000171829015e-05,6.000000212225132e-06,1.7780749797821045,27.815410614013672
2021-07-29 00:00:00+00:00,0.006238000001758337,12.36453914642334,2.2000000171829015e-05,6.000000212225132e-06,1.8122400045394897,31.281137466430664
2021-07-30 00:00:00+00:00,0.006372000090777874,14.250572204589844,3.300000025774352e-05,6.000000212225132e-06,1.8721660375595093,32.393943786621094
2021-07-31 00:00:00+00:00,0.006312000099569559,13.803126335144043,3.5000000934815034e-05,6.000000212225132e-06,1.8777539730072021,36.82731246948242
2021-08-01 00:00:00+00:00,0.006252999883145094,13.128342628479004,3.300000025774352e-05,6.000000212225132e-06,1.8107019662857056,34.25436019897461
2021-08-02 00:00:00+00:00,0.00623599998652935,13.534228324890137,4.5000000682193786e-05,6.000000212225132e-06,1.825590968132019,33.22241973876953
2021-08-03 00:00:00+00:00,0.006122000049799681,13.109695434570312,4.400000034365803e-05,6.000000212225132e-06,1.701403021812439,33.99644088745117
2021-08-04 00:00:00+00:00,0.006378000136464834,13.242294311523438,4.999999873689376e-05,6.000000212225132e-06,1.7827529907226562,35.76362609863281
2021-08-05 00:00:00+00:00,0.006519999820739031,13.169158935546875,7.100000220816582e-05,6.000000212225132e-06,1.8139129877090454,37.35513687133789
2021-08-06 00:00:00+00:00,0.007841999642550945,13.76227855682373,6.0999998822808266e-05,6.000000212225132e-06,1.8619029521942139,39.446102142333984
2021-08-07 00:00:00+00:00,0.007815999910235405,13.799144744873047,5.500000042957254e-05,7.999999979801942e-06,2.044343948364258,39.403472900390625
2021-08-08 00:00:00+00:00,0.008155999705195427,14.359831809997559,5.199999941396527e-05,7.000000096013537e-06,1.9208619594573975,37.673824310302734
2021-08-09 00:00:00+00:00,0.008559999987483025,14.477649688720703,5.400000009103678e-05,7.999999979801942e-06,1.977308988571167,38.767784118652344
2021-08-10 00:00:00+00:00,0.00976600032299757,18.51051139831543,5.199999941396527e-05,7.999999979801942e-06,2.003032922744751,40.63979721069336
2021-08-11 00:00:00+00:00,0.011464999988675117,16.462549209594727,5.0999999075429514e-05,7.999999979801942e-06,1.9229480028152466,41.74411392211914
2021-08-12 00:00:00+00:00,0.01097199972718954,15.88870906829834,4.70000013592653e-05,7.999999979801942e-06,1.8493419885635376,41.099361419677734
2021-08-13 00:00:00+00:00,0.012160000391304493,17.036991119384766,5.0999999075429514e-05,7.999999979801942e-06,2.020742893218994,44.894500732421875
2021-08-14 00:00:00+00:00,0.01182200014591217,16.553516387939453,5.0999999075429514e-05,7.999999979801942e-06,1.9986670017242432,44.112850189208984
2021-08-15 00:00:00+00:00,0.011801999993622303,18.0112247467041,5.0999999075429514e-05,9.000000318337698e-06,1.9966230392456055,53.74515914916992
2021-08-16 00:00:00+00:00,0.011359999887645245,18.013076782226562,5.900000178371556e-05,9.000000318337698e-06,1.846411943435669,62.432464599609375
2021-08-17 00:00:00+00:00,0.010251999832689762,20.007509231567383,5.2999999752501026e-05,7.999999979801942e-06,1.778164029121399,64.21070861816406
2021-08-18 00:00:00+00:00,0.010298999957740307,19.718639373779297,5.2999999752501026e-05,7.999999979801942e-06,1.795788049697876,72.5433120727539
2021-08-19 00:00:00+00:00,0.010761000216007233,21.133769989013672,5.700000110664405e-05,7.999999979801942e-06,1.8321870565414429,72.75760650634766
2021-08-20 00:00:00+00:00,0.011322000063955784,24.227815628051758,8.199999865610152e-05,7.999999979801942e-06,1.9291390180587769,78.72461700439453
2021-08-21 00:00:00+00:00,0.010773000307381153,22.963003158569336,8.299999899463728e-05,7.999999979801942e-06,1.888566017150879,73.75621032714844
2021-08-22 00:00:00+00:00,0.011049999855458736,23.73130989074707,8.299999899463728e-05,7.999999979801942e-06,1.9281649589538574,72.80391693115234
2021-08-23 00:00:00+00:00,0.011187000200152397,26.31499671936035,7.999999797903001e-05,7.999999979801942e-06,1.9761359691619873,75.70803833007812
2021-08-24 00:00:00+00:00,0.010595999658107758,22.802518844604492,7.200000254670158e-05,7.000000096013537e-06,1.8856480121612549,70.67090606689453
2021-08-25 00:00:00+00:00,0.010905000381171703,23.26194190979004,7.999999797903001e-05,7.999999979801942e-06,1.9204260110855103,71.95156860351562
2021-08-26 00:00:00+00:00,0.009975000284612179,20.519956588745117,7.599999662488699e-05,7.000000096013537e-06,1.8513950109481812,75.31620788574219
2021-08-27 00:00:00+00:00,0.01056899968534708,22.770084381103516,9.40000027185306e-05,7.000000096013537e-06,1.9308160543441772,88.08698272705078
2021-08-28 00:00:00+00:00,0.011386999860405922,23.57416534423828,0.00015700000221841037,7.000000096013537e-06,1.9132790565490723,96.70317077636719
2021-08-29 00:00:00+00:00,0.011029000394046307,22.657093048095703,0.00015900000289548188,7.000000096013537e-06,1.8497430086135864,94.46967315673828
2021-08-30 00:00:00+00:00,0.010455000214278698,20.669666290283203,0.00017299999308306724,7.000000096013537e-06,1.8396600484848022,110.54480743408203
2021-08-31 00:00:00+00:00,0.010571000166237354,24.809200286865234,0.00017299999308306724,7.000000096013537e-06,1.866199016571045,108.48377227783203
2021-09-01 00:00:00+00:00,0.011025000363588333,23.30765724182129,0.00017600000137463212,7.000000096013537e-06,1.9464720487594604,111.03300476074219
2021-09-02 00:00:00+00:00,0.01296599954366684,22.719661712646484,0.00021600000036414713,7.000000096013537e-06,1.9393409490585327,128.10238647460938
2021-09-03 00:00:00+00:00,0.012373000383377075,22.954198837280273,0.0003239999932702631,7.000000096013537e-06,1.9744360446929932,146.5830535888672
2021-09-04 00:00:00+00:00,0.012058000080287457,23.042905807495117,0.00033000000985339284,7.000000096013537e-06,1.9828230142593384,139.11306762695312
2021-09-05 00:00:00+00:00,0.013047000393271446,23.796825408935547,0.0003060000017285347,7.999999979801942e-06,1.9831130504608154,142.0708770751953
2021-09-06 00:00:00+00:00,0.012292999774217606,24.286130905151367,0.0002899999963119626,7.000000096013537e-06,1.9469619989395142,164.38092041015625
2021-09-07 00:00:00+00:00,0.01000600028783083,20.414243698120117,0.00024500000290572643,6.000000212225132e-06,1.747217059135437,173.14892578125
2021-09-08 00:00:00+00:00,0.010134999640285969,20.7247371673584,0.0002570000069681555,7.000000096013537e-06,1.7712149620056152,191.04139709472656
2021-09-09 00:00:00+00:00,0.010201999917626381,21.152145385742188,0.00025099999038502574,7.000000096013537e-06,1.7082149982452393,188.19580078125
2021-09-10 00:00:00+00:00,0.009752999991178513,19.884859085083008,0.00023499999952036887,7.000000096013537e-06,1.5511330366134644,179.865234375
2021-09-11 00:00:00+00:00,0.009836999699473381,20.150766372680664,0.00022000000171829015,7.000000096013537e-06,1.587054967880249,178.8678741455078
2021-09-12 00:00:00+00:00,0.010005000047385693,21.412290573120117,0.00021600000036414713,7.000000096013537e-06,1.6138579845428467,174.53762817382812
2021-09-13 00:00:00+00:00,0.009600000455975533,19.627948760986328,0.0002209999947808683,7.000000096013537e-06,1.5459779500961304,169.26954650878906
2021-09-14 00:00:00+00:00,0.009856999851763248,20.572975158691406,0.00023999999393709004,7.000000096013537e-06,1.6488920450210571,158.09481811523438
2021-09-15 00:00:00+00:00,0.010116999968886375,20.467315673828125,0.0002579999854788184,7.000000096013537e-06,1.7460750341415405,159.1173858642578
2021-09-16 00:00:00+00:00,0.009750000201165676,20.276906967163086,0.0002469999890308827,9.000000318337698e-06,1.7132530212402344,152.47406005859375
2021-09-17 00:00:00+00:00,0.009498000144958496,19.57309341430664,0.00022899999748915434,7.999999979801942e-06,1.6278129816055298,147.5930633544922
2021-09-18 00:00:00+00:00,0.009716999717056751,20.5482177734375,0.00023200000578071922,7.999999979801942e-06,1.6688300371170044,169.18421936035156
2021-09-19 00:00:00+00:00,0.009463000111281872,19.768585205078125,0.0002280000044265762,7.999999979801942e-06,1.5823930501937866,152.51669311523438
2021-09-20 00:00:00+00:00,0.008076000027358532,18.052026748657227,0.00020599999697878957,7.000000096013537e-06,1.4384419918060303,132.13446044921875
2021-09-21 00:00:00+00:00,0.007608000189065933,16.75224494934082,0.0001990000018849969,7.000000096013537e-06,1.3713419437408447,123.95039367675781
2021-09-22 00:00:00+00:00,0.008816000074148178,18.819414138793945,0.00022899999748915434,7.000000096013537e-06,1.4793180227279663,147.92425537109375
2021-09-23 00:00:00+00:00,0.008812000043690205,18.650114059448242,0.00023299999884329736,7.999999979801942e-06,1.5215669870376587,149.75357055664062
2021-09-24 00:00:00+00:00,0.008202999830245972,17.62381362915039,0.00021399999968707561,7.000000096013537e-06,1.470507025718689,139.39564514160156
2021-09-25 00:00:00+00:00,0.007972000166773796,17.557586669921875,0.00021699999342672527,7.000000096013537e-06,1.4832210540771484,136.17892456054688
2021-09-26 00:00:00+00:00,0.007914000190794468,18.044261932373047,0.00022499999613501132,7.000000096013537e-06,1.4795550107955933,135.69937133789062
2021-09-27 00:00:00+00:00,0.007734999991953373,17.529170989990234,0.00023200000578071922,7.000000096013537e-06,1.4467209577560425,136.72842407226562
2021-09-28 00:00:00+00:00,0.00747800013050437,16.90784454345703,0.00025599999935366213,7.000000096013537e-06,1.3924729824066162,131.53721618652344
2021-09-29 00:00:00+00:00,0.00761799979954958,16.96506690979004,0.00023700000019744039,7.000000096013537e-06,1.4002710580825806,135.35145568847656
2021-09-30 00:00:00+00:00,0.007911000400781631,17.29265785217285,0.00024399999529123306,7.000000096013537e-06,1.4598230123519897,141.0690460205078
2021-10-01 00:00:00+00:00,0.008636999875307083,18.5813045501709,0.0002570000069681555,7.999999979801942e-06,1.6017520427703857,161.682373046875
2021-10-02 00:00:00+00:00,0.008624999783933163,18.708356857299805,0.00025099999038502574,7.999999979801942e-06,1.5910569429397583,169.093017578125
2021-10-03 00:00:00+00:00,0.009402000345289707,21.49632453918457,0.00024399999529123306,9.000000318337698e-06,1.6728060245513916,172.5891571044922
2021-10-04 00:00:00+00:00,0.009074999950826168,20.807491302490234,0.00023499999952036887,1.2999999853491317e-05,1.6740750074386597,166.73191833496094
2021-10-05 00:00:00+00:00,0.009863000363111496,21.680877685546875,0.00023400000645779073,1.700000029813964e-05,1.7607920169830322,164.11582946777344
2021-10-06 00:00:00+00:00,0.009681000374257565,21.551570892333984,0.00022600000374950469,2.8000000384054147e-05,1.745690941810608,154.1077423095703
2021-10-07 00:00:00+00:00,0.009430999867618084,20.437122344970703,0.0002209999947808683,2.300000051036477e-05,1.7423609495162964,154.28118896484375
2021-10-08 00:00:00+00:00,0.009434999898076057,20.09035301208496,0.0002229999954579398,2.700000004551839e-05,1.7613999843597412,158.94920349121094
2021-10-09 00:00:00+00:00,0.009681999683380127,20.05270004272461,0.0002229999954579398,2.700000004551839e-05,1.7808020114898682,156.82583618164062
2021-10-10 00:00:00+00:00,0.009204000234603882,19.119335174560547,0.00021300000662449747,2.5999999706982635e-05,1.7135679721832275,148.0487060546875
2021-10-11 00:00:00+00:00,0.009233999997377396,19.051366806030273,0.00021499999274965376,3.099999958067201e-05,1.7298389673233032,144.85813903808594
2021-10-12 00:00:00+00:00,0.009103000164031982,19.167932510375977,0.00022200000239536166,2.9000000722589903e-05,1.698248028755188,152.73712158203125
2021-10-13 00:00:00+00:00,0.009224999696016312,19.40199089050293,0.00021800000104121864,2.9000000722589903e-05,1.6936869621276855,148.17604064941406
2021-10-14 00:00:00+00:00,0.00919399969279766,20.06092643737793,0.00021800000104121864,2.700000004551839e-05,1.748958945274353,149.75680541992188
2021-10-15 00:00:00+00:00,0.009146999567747116,21.071184158325195,0.00020599999697878957,2.499999936844688e-05,1.758836030960083,162.59620666503906
2021-10-16 00:00:00+00:00,0.00928799994289875,21.820499420166016,0.00020399999630171806,2.5999999706982635e-05,1.7686419486999512,157.538818359375
2021-10-17 00:00:00+00:00,0.009325999766588211,21.72577476501465,0.00020199999562464654,2.8000000384054147e-05,1.695917010307312,159.74380493164062
2021-10-18 00:00:00+00:00,0.009216000325977802,21.19052505493164,0.00019500000053085387,2.9000000722589903e-05,1.735725998878479,157.2312774658203
2021-10-19 00:00:00+00:00,0.009170999750494957,22.1511287689209,0.00018899999849963933,2.8000000384054147e-05,1.821660041809082,156.01702880859375
2021-10-20 00:00:00+00:00,0.009715000167489052,22.52754783630371,0.00019700000120792538,2.9000000722589903e-05,2.054630994796753,175.94686889648438
2021-10-21 00:00:00+00:00,0.009542999789118767,21.721118927001953,0.0001880000054370612,2.700000004551839e-05,2.2470591068267822,190.3184356689453
2021-10-22 00:00:00+00:00,0.009619999676942825,21.4080867767334,0.0001880000054370612,2.8000000384054147e-05,2.3442020416259766,196.43153381347656
2021-10-23 00:00:00+00:00,0.009606000036001205,21.34874153137207,0.0001900000061141327,3.400000059627928e-05,2.7314279079437256,197.703857421875
2021-10-24 00:00:00+00:00,0.009279999881982803,20.936267852783203,0.00019200000679120421,3.600000127335079e-05,2.686743974685669,202.3619842529297
2021-10-25 00:00:00+00:00,0.009606000036001205,21.368576049804688,0.0001939999929163605,4.199999966658652e-05,2.7211170196533203,210.1042938232422
2021-10-26 00:00:00+00:00,0.011536999605596066,24.352989196777344,0.0001900000061141327,4.8000001697801054e-05,2.8691699504852295,199.8072509765625
2021-10-27 00:00:00+00:00,0.01026500016450882,25.137222290039062,0.00017499999376013875,7.999999797903001e-05,2.8154170513153076,183.77459716796875
2021-10-28 00:00:00+00:00,0.010262999683618546,26.666391372680664,0.00018000000272877514,6.800000119255856e-05,2.8769280910491943,194.86398315429688
2021-10-29 00:00:00+00:00,0.010812999680638313,27.83464241027832,0.0001829999964684248,7.500000356230885e-05,2.805680990219116,200.18275451660156
2021-10-30 00:00:00+00:00,0.010579000227153301,30.518083572387695,0.00018699999782256782,6.500000017695129e-05,2.7678298950195312,195.4160614013672
2021-10-31 00:00:00+00:00,0.014032999984920025,29.042964935302734,0.00018200000340584666,6.70000008540228e-05,2.7684390544891357,202.4210205078125
2021-11-01 00:00:00+00:00,0.013089999556541443,28.2615909576416,0.00017800000205170363,7.200000254670158e-05,2.875296115875244,203.5450897216797
2021-11-02 00:00:00+00:00,0.013880999758839607,28.632911682128906,0.00018200000340584666,6.900000153109431e-05,3.1946489810943604,220.23959350585938
2021-11-03 00:00:00+00:00,0.015526999719440937,28.811105728149414,0.00018000000272877514,5.500000042957254e-05,3.04878306388855,242.89881896972656
2021-11-04 00:00:00+00:00,0.014879000373184681,29.918975830078125,0.0001990000018849969,4.8999998398358e-05,3.1098809242248535,247.3877716064453
2021-11-05 00:00:00+00:00,0.014198999851942062,33.703365325927734,0.00019500000053085387,6.199999916134402e-05,2.9578819274902344,236.47433471679688
2021-11-06 00:00:00+00:00,0.01474899984896183,37.54807662963867,0.00019700000120792538,5.900000178371556e-05,3.0504109859466553,258.934326171875
2021-11-07 00:00:00+00:00,0.014685000292956829,44.87043380737305,0.00019299999985378236,5.700000110664405e-05,3.1571950912475586,249.823486328125
2021-11-08 00:00:00+00:00,0.014805000275373459,42.73046875,0.00019700000120792538,5.500000042957254e-05,3.3239080905914307,248.46717834472656
2021-11-09 00:00:00+00:00,0.014863000251352787,47.090572357177734,0.0002010000025620684,5.500000042957254e-05,3.3805348873138428,239.213134765625
2021-11-10 00:00:00+00:00,0.013744999654591084,50.192604064941406,0.00018699999782256782,4.999999873689376e-05,3.250649929046631,233.77952575683594
2021-11-11 00:00:00+00:00,0.013956000097095966,48.796875,0.00019500000053085387,5.700000110664405e-05,3.419548988342285,234.24075317382812
2021-11-12 00:00:00+00:00,0.013473999686539173,51.19667434692383,0.00020399999630171806,5.199999941396527e-05,3.327817916870117,228.50209045410156
2021-11-13 00:00:00+00:00,0.013491000048816204,50.73998260498047,0.00020199999562464654,5.199999941396527e-05,3.2005228996276855,241.8250274658203
2021-11-14 00:00:00+00:00,0.013372999615967274,52.71104049682617,0.00020799999765586108,5.2999999752501026e-05,3.266226053237915,238.42552185058594
2021-11-15 00:00:00+00:00,0.01358800008893013,47.3417854309082,0.0001939999929163605,5.2999999752501026e-05,3.4434781074523926,237.55360412597656
2021-11-16 00:00:00+00:00,0.012624000199139118,44.35930633544922,0.00017699999443721026,4.8000001697801054e-05,3.3278560638427734,219.23902893066406
2021-11-17 00:00:00+00:00,0.01252800039947033,45.560081481933594,0.00017899999511428177,4.8000001697801054e-05,3.3240320682525635,218.71524047851562
2021-11-18 00:00:00+00:00,0.011675000190734863,39.5052604675293,0.00016399999731220305,4.199999966658652e-05,2.9620370864868164,195.48741149902344
2021-11-19 00:00:00+00:00,0.012702999636530876,45.81279754638672,0.00016999999934341758,4.8999998398358e-05,3.1378560066223145,215.28001403808594
2021-11-20 00:00:00+00:00,0.013573000207543373,46.61023712158203,0.0001720000000204891,4.8000001697801054e-05,3.0997700691223145,218.01527404785156
2021-11-21 00:00:00+00:00,0.013892999850213528,44.3268928527832,0.00016799999866634607,4.400000034365803e-05,2.9691081047058105,231.28262329101562
2021-11-22 00:00:00+00:00,0.013013999909162521,41.88385772705078,0.00016199999663513154,4.3000000005122274e-05,2.6748909950256348,215.73727416992188
2021-11-23 00:00:00+00:00,0.01396699994802475,45.62581253051758,0.00016399999731220305,4.199999966658652e-05,2.7304790019989014,221.83689880371094
2021-11-24 00:00:00+00:00,0.013473999686539173,44.003211975097656,0.00015999999595806003,3.9999998989515007e-05,2.7163400650024414,214.92153930664062
2021-11-25 00:00:00+00:00,0.013484999537467957,45.22834777832031,0.00015700000221841037,3.9999998989515007e-05,2.7203710079193115,206.25299072265625
2021-11-26 00:00:00+00:00,0.011878999881446362,40.52168273925781,0.0001429999974789098,3.7999998312443495e-05,2.447880983352661,191.51174926757812
2021-11-27 00:00:00+00:00,0.012159000150859356,40.053897857666016,0.00014899999951012433,3.899999865097925e-05,2.483452081680298,193.10215759277344
2021-11-28 00:00:00+00:00,0.012365000322461128,40.14055252075195,0.0001500000071246177,3.899999865097925e-05,2.5326271057128906,200.67665100097656
2021-11-29 00:00:00+00:00,0.01231900043785572,40.3527946472168,0.00015100000018719584,4.600000102072954e-05,2.610132932662964,204.31936645507812
2021-11-30 00:00:00+00:00,0.012002999894320965,39.17699432373047,0.0001500000071246177,4.70000013592653e-05,2.7694649696350098,208.67098999023438
2021-12-01 00:00:00+00:00,0.011806000024080276,38.14167785644531,0.0001500000071246177,4.400000034365803e-05,2.7648069858551025,229.7992401123047
2021-12-02 00:00:00+00:00,0.011497000232338905,38.390193939208984,0.00014600000577047467,4.199999966658652e-05,2.687424898147583,233.9930419921875
2021-12-03 00:00:00+00:00,0.011006999760866165,35.1038818359375,0.00013800000306218863,3.9999998989515007e-05,2.5768051147460938,211.22439575195312
2021-12-04 00:00:00+00:00,0.010118000209331512,33.5858039855957,0.0001230000052601099,3.7000001611886546e-05,2.3315370082855225,201.1248321533203
2021-12-05 00:00:00+00:00,0.00928100012242794,31.451690673828125,0.00012099999730708078,3.600000127335079e-05,2.2838430404663086,196.1682586669922
